Acc_ID,Limit,SEX,EDUCATION,MARRIAGE,Debt,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
7025,30300,2,1,2,26,167,170,173,323,158,-1027,169,165,323,5,0,5527,1
7026,170100,2,2,1,36,10318,2803,4549,3229,2062,0,2800,4022,3229,2063,0,0,1
7027,180200,2,2,2,32,180756,85941,88550,92055,94038,95849,3090,4000,5000,3516,3478,3517,0
7028,30500,1,2,1,26,29419,30481,30394,29769,30395,30348,1545,1447,1027,1067,1288,1104,0
7029,200400,1,2,2,60,105837,108060,110266,112451,115090,117064,3930,4001,4025,4455,4167,3527,0
7030,90400,1,2,2,31,46932,40005,8,0,0,0,4002,0,0,1,0,85000,0
7031,300500,1,1,1,32,652,954,1945,81,671,8067,952,1938,81,673,8067,1513,0
7032,100400,2,1,1,36,52713,15080,20043,4116,-110,3512,9970,20195,4228,1,3622,0,0
7033,480200,1,2,1,41,69013,69847,71864,66673,65200,65511,3004,3000,2096,2117,2089,2207,0
7034,160300,2,1,1,31,961,3602,3640,2707,6087,4852,3604,3633,2702,6092,4852,9425,1
7035,300500,2,1,2,33,32609,39034,38185,54867,66276,78169,20024,6028,25030,20024,20000,10000,0
7036,110300,1,5,1,38,58953,60136,61335,62402,63112,64325,3007,3000,3000,2505,3000,2500,0
7037,20200,1,2,2,41,29039,16396,18927,18180,19000,20000,4001,3500,0,2002,1000,0,0
7038,50200,2,2,2,36,41660,47974,49140,38884,8144,8643,10002,11000,5000,1006,15000,7000,0
7039,90500,2,2,1,52,12824,10949,12261,12192,12448,12895,1194,1499,436,456,654,455,0
7040,20300,1,2,2,24,2885,1440,1178,780,390,0,2,1170,0,4,0,780,0
7041,80100,2,2,1,30,8437,933,3609,5495,10059,5700,932,3602,5495,10114,5700,3502,0
7042,260400,2,1,1,37,-123,-119,-118,1599,360,882,2,0,1723,366,882,0,1
7043,30500,2,2,2,30,5690,-373,-370,920,5448,0,6,0,1298,5450,0,10000,0
7044,200400,2,1,1,45,5,606,9,0,0,259,604,0,0,3,259,150,1
7045,160100,2,2,1,44,35820,38028,40187,41318,42605,43857,3002,3000,2000,2000,2000,2000,0
7046,320200,1,2,1,36,14241,26128,28646,24385,8559,3207,15038,8081,5072,6596,1223,0,0
7047,60500,2,2,1,31,14138,13621,16072,18092,17504,19216,4,3000,2300,2,2000,0,1
7048,30200,2,3,2,42,24218,24221,25261,27099,30297,28817,2005,3000,3000,5001,0,1500,0
7049,240100,1,2,1,47,228279,232454,223861,225623,221130,225446,10005,9000,10000,8302,9000,13000,0
7050,80500,1,2,1,29,73001,71343,47209,38133,39096,40510,5003,2000,1500,1501,2000,2000,0
7051,260500,2,1,2,37,5164,5,15368,21068,27669,32202,6,15362,10000,7000,5000,5000,0
7052,200200,2,5,1,44,132825,132705,182876,166755,111450,53049,72005,116000,3771,2230,37609,40000,0
7053,330300,2,2,2,30,49554,133962,128218,79407,8875,49880,90003,3000,5000,8877,49880,519,0
7054,500200,2,2,1,42,131725,103751,91812,76152,62783,44422,3906,3200,2766,2100,1703,1092,0
7055,10400,1,3,2,26,6896,7920,10093,18714,9781,9979,1295,2465,500,1001,500,0,0
7056,10400,1,2,2,27,1,5,9,0,0,0,4,0,0,1,0,0,0
7057,200300,2,1,2,32,7774,3431,2008,1000,3000,2000,3644,2000,1000,2001,0,1249,0
7058,260500,2,1,2,34,1698,5504,1390,2085,5351,3179,5531,1390,2095,5364,15,1894,0
7059,240100,2,2,1,35,629,1926,20748,21274,888,360,1928,19000,2624,891,360,360,0
7060,20300,1,1,2,26,722,105,1201,7804,6200,3982,105,1192,7807,128,3982,1156,1
7061,130100,2,2,1,37,105978,108132,110364,111070,113441,115649,5407,5460,4033,4221,4199,4427,0
7062,100100,2,1,2,36,66194,63160,50394,31371,54713,28347,3417,5010,10005,30330,0,20000,0
7063,120100,2,2,2,24,38614,41997,36614,38828,38325,39222,5007,4000,4017,3001,3000,3000,0
7064,300200,2,2,1,31,1827,2022,2485,5797,1542,1256,2023,2476,5797,1,1256,23265,0
7065,190500,2,1,2,34,214,4036,6044,4238,2907,3122,4036,6045,4247,2911,3122,12419,0
7066,90400,2,1,2,24,60379,57834,59500,68365,66832,69248,3007,2600,10000,5,3500,4000,0
7067,50200,1,2,2,43,51616,52039,50157,20448,20464,20456,2004,39,718,804,800,800,0
7068,410500,1,2,1,46,600,2331,7677,1761,6930,0,2335,7670,1761,6933,0,2675,0
7069,90400,1,1,2,37,91113,81789,97548,90102,78285,70224,9402,27000,3000,2684,52930,3400,0
7070,140400,2,2,1,59,70429,71907,72933,72335,75508,77116,3201,2800,1200,4505,3000,0,1
7071,460400,1,1,2,29,17920,13046,9689,3284,732,2732,1503,9681,3284,734,2000,0,0
7072,150300,2,2,1,44,139173,141406,137328,138016,144084,136604,6028,5022,5100,10502,0,10000,0
7073,70500,2,3,1,38,28519,29563,32063,31239,31935,32602,1509,3000,0,1200,1200,1300,1
7074,70200,1,1,2,30,5155,5840,5968,11780,1360,468,5864,5979,11780,1364,468,4615,0
7075,40400,1,2,1,40,38294,37385,38188,40524,39720,39860,4,1706,3050,4,1565,1278,1
7076,50500,2,3,2,24,47488,47968,33507,19227,19334,19735,1710,1304,680,696,717,677,0
7077,270200,2,1,2,28,9113,6040,3693,0,887,690,6039,0,0,890,690,6331,0
7078,20400,1,2,1,44,18320,18460,19407,19962,14938,3039,1502,1400,1009,309,1200,0,0
7079,150500,2,1,2,34,125997,127472,130087,131238,141612,140868,5005,4723,3323,11089,0,4000,0
7080,130200,2,1,2,25,16082,16060,13378,4405,1292,390,4177,0,1000,1294,390,2165,0
7081,20300,2,2,1,47,5441,6607,7629,8479,8647,8829,1270,1284,1141,313,321,322,1
7082,360300,1,3,1,33,33600,4,5,-1,-1,-1,3,0,0,3,0,0,0
7083,230100,2,2,2,30,232047,236370,229561,190525,192974,186407,9502,0,6829,7302,7000,7000,1
7084,240500,2,2,2,31,226320,231587,226917,135626,138520,141280,9104,9859,4147,3696,3700,3729,0
7085,80100,1,2,1,47,1553,1383,3191,5124,4893,5810,5,2000,2000,2,1000,0,0
7086,100200,1,2,1,31,418,421,595,1416,416,416,421,1005,1416,418,416,0,0
7087,120500,1,2,2,27,318,321,322,316,316,316,322,316,316,321,316,316,0
7088,50300,2,2,2,24,6,34366,44810,44800,43576,44315,34367,10443,2001,4,2001,2001,0
7089,160500,2,3,1,56,4145,2021,3393,1449,5542,7314,2019,3399,1449,5595,7314,1579,0
7090,160500,2,3,2,37,27206,902,1074,1760,880,5510,904,1066,1760,2,5510,0,0
7091,30200,2,2,2,26,26586,27085,26766,27186,27208,27234,1507,1445,1425,1004,1000,2000,1
7092,140400,2,3,2,33,92637,94646,96673,98883,79972,81642,3507,3600,3900,3000,3000,3200,0
7093,180100,1,1,2,41,93652,92022,87179,83205,84996,89723,4252,3000,3100,3202,7500,2916,0
7094,170300,1,1,2,36,23540,22881,25683,24963,25640,26278,3,3503,0,1078,1215,1000,0
7095,50500,2,2,2,32,4170,2864,1459,1190,543,920,2866,1452,1190,548,920,534,0
7096,170200,1,1,1,36,-20,-16,-15,-21,-21,-21,2,0,0,4,0,0,0
7097,80400,2,2,1,38,69764,60450,50866,39813,40248,40935,2507,2061,1413,1460,1751,1958,1
7098,210500,1,1,2,31,2,5,6,0,0,0,2,0,0,0,0,0,1
7099,50200,1,2,1,52,11584,16056,25731,25017,34385,33248,5002,10000,0,10004,0,10000,1
7100,30200,1,2,1,39,19181,20059,20939,21291,20651,22110,1503,1500,1000,2,1801,1000,1
7101,140400,2,1,2,32,15958,24921,12183,3961,3070,2306,25155,12174,3961,3075,2306,450,1
7102,230100,1,1,1,40,664,665,666,660,660,660,667,660,660,663,660,660,0
7103,60400,1,2,1,45,58218,60198,57821,50054,27535,22962,3003,2488,2000,1002,2000,3000,0
7104,120200,2,2,1,28,50622,15005,108,0,0,0,1003,100,0,1,0,0,0
7105,90500,2,2,1,28,2,5,6,0,0,0,4,0,0,0,0,0,0
7106,500200,2,1,1,52,378982,372397,353726,348365,306196,303114,20009,16023,13009,10009,10000,20004,0
7107,260100,2,2,1,43,194657,184013,174275,181592,174184,153907,6547,7691,12831,6017,6410,9606,0
7108,60200,2,2,1,25,33870,33046,35291,31602,32221,30208,2,2900,0,1201,1409,1115,1
7109,50200,2,2,1,34,23254,22583,23619,25825,25111,25708,1,1397,2611,0,1000,1092,1
7110,90100,2,2,1,46,45822,46775,45750,48729,49628,50680,2001,0,3755,2001,2000,2100,1
7111,200400,1,1,2,36,7433,24330,40266,15103,14079,20878,24327,40265,15159,14079,20878,26716,0
7112,20500,2,2,1,25,16509,18822,18233,19632,20298,20337,2908,0,1720,1757,893,0,1
7113,200300,2,2,1,43,-776,-778,917,2004,2008,0,7,1692,2004,4,54,0,0
7114,140100,1,2,1,33,134241,134668,137491,137450,135638,136375,6301,6500,6300,6003,5200,5000,0
7115,50300,2,1,2,25,10398,9900,10735,10863,11200,11272,1,1500,800,701,600,600,0
7116,220100,2,5,1,39,189977,189670,171677,167294,172042,162565,15517,0,5500,7251,6500,3500,1
7117,140500,1,2,2,38,123475,125570,120853,121040,107310,105958,4411,4505,4100,3802,4000,3900,1
7118,140400,2,2,2,27,28286,148811,139470,125046,46364,83460,125005,6,4578,1432,87179,26291,1
7119,90100,2,2,1,57,3391,5,7,0,0,7707,4,0,0,2,7707,0,0
7120,270400,2,2,2,27,162909,156156,127431,126824,115961,112929,5086,4795,4470,3850,3943,5000,0
7121,120300,1,2,1,42,112124,114349,117692,117344,58800,0,4094,5179,2543,1176,0,0,0
7122,30100,2,1,2,24,25370,26559,27443,28270,28632,30193,2004,2000,2000,1501,2400,1100,1
7123,100100,1,2,2,27,60082,62443,49240,50521,51820,53056,4003,3000,2000,2002,2200,1700,0
7124,250500,2,2,1,38,107481,87005,48169,48803,41207,34792,5148,10025,10074,10053,10076,10012,0
7125,50500,1,1,2,32,60764,58796,59537,55405,55904,52160,2303,4400,0,4001,0,4000,1
7126,210500,1,1,2,30,1833,1079,1011,711,420,1572,1075,1002,711,420,1572,0,0
7127,190100,2,1,1,37,985,68743,105271,126905,150953,153223,68744,50000,26905,30002,7000,10000,0
7128,100300,1,2,1,53,64361,64961,66822,36448,37481,37684,2420,3000,1500,2000,1360,1500,0
7129,360400,1,2,1,32,6327,6939,17177,11152,6000,0,7002,17173,1000,1000,0,200000,0
7130,310400,2,1,1,47,91535,93356,96225,97722,101082,103202,3347,4370,4000,5004,3899,3761,0
7131,260500,1,3,2,44,154390,151554,158894,144169,151679,143995,10006,10000,10000,10005,8000,10000,0
7132,20400,2,2,1,30,12190,11705,13482,13006,13743,11167,5,2000,0,1055,0,215,0
7133,300400,2,1,1,40,15235,16217,17247,18237,18600,17939,1224,1249,1247,612,611,616,0
7134,30300,2,2,2,27,23661,26573,27463,27915,27185,28806,3303,1600,1200,4,2200,0,1
7135,360200,1,1,2,29,20226,52967,3985,1743,2828,50537,53231,3997,1750,2856,51041,3219,0
7136,150300,2,2,2,34,81346,79534,77765,75841,73678,77273,1,0,0,2,4874,1000,0
7137,200300,1,1,2,34,190532,194801,194213,195154,166778,167833,9002,9000,8000,6900,6000,6000,0
7138,20500,2,2,1,22,17619,17545,25824,12957,9602,9357,1492,2302,2400,0,2000,3000,0
7139,340500,1,1,2,35,3,5,8,0,0,0,7,0,0,4,0,0,1
7140,20400,1,2,2,25,15944,19227,20657,0,0,0,3577,2000,0,4,0,0,0
7141,190300,1,3,1,31,51633,9808,3434,924,-876,-969,1002,3524,929,873,7,1587,0
7142,80200,1,2,3,46,28221,29281,30217,30505,31184,28641,1819,1750,1045,1127,1038,2008,0
7143,260200,2,1,1,36,136915,139385,140845,153026,156108,158893,7005,5188,15000,7500,7000,3000,0
7144,180400,2,3,1,39,165374,125089,119955,114977,88757,84936,4403,4971,4750,3002,3133,3180,0
7145,150300,2,1,2,32,141334,133587,125032,108358,110070,111654,8005,8000,5000,5005,5000,5000,0
7146,80500,1,2,1,55,76963,79468,79769,30286,29898,30364,4002,3500,1100,1103,1200,1000,1
7147,170500,2,1,2,29,12325,13472,14403,15249,15999,16753,1351,1158,1100,1000,1025,1512,0
7148,50300,1,2,2,44,44349,45368,44332,44901,45844,48385,2027,0,1596,1660,3684,0,1
7149,260200,2,2,2,45,5,5,7,0,0,0,1,0,0,4,0,0,1
7150,170100,2,2,1,46,133346,133720,130597,138404,138733,137642,6810,6883,11600,5024,1200,4000,0
7151,390300,1,5,2,30,407404,397469,395340,367400,304990,304303,5,14414,14411,76000,15000,13000,0
7152,80300,2,2,1,49,79523,77762,32333,25670,30089,29395,2265,1420,1002,6006,2000,970,0
7153,360400,2,3,1,75,3,5,6,0,0,0,2,0,0,3,0,0,1
7154,500300,1,2,1,42,30417,31650,32565,36642,-8,-8,2010,3000,5080,10,0,0,0
7155,50100,1,1,2,28,18019,18566,19213,19588,20024,18694,1630,1272,656,709,954,700,0
7156,50500,2,2,2,44,9788,11583,7390,13479,6734,6801,2306,2095,500,1004,500,500,1
7157,210400,1,2,2,32,4208,3985,7516,1252,626,626,3982,7509,1252,1,626,626,0
7158,330100,2,3,2,31,311578,319843,303686,271773,198604,149923,13113,10691,10373,7901,5328,5061,0
7159,110400,1,2,1,50,92811,91222,89765,136859,60276,48652,5004,4087,64142,2038,1763,2500,0
7160,430400,1,1,2,31,402399,384105,375835,330644,353036,355121,14005,13400,30696,53041,12752,15980,0
7161,380300,1,2,1,50,379081,294680,226968,219918,203575,188774,13005,9500,8000,7205,6700,7500,0
7162,10300,1,3,2,25,277,8332,9386,9566,9766,10042,8333,1200,342,355,438,200,0
7163,30300,2,5,1,54,28192,27171,17775,18107,18541,4770,1606,1300,1000,1200,2000,1000,0
7164,360500,2,3,1,32,28837,14601,10714,3400,6410,5479,14597,10705,3400,6413,5479,4120,0
7165,80200,1,2,2,28,60834,57561,59091,60051,41757,42641,2065,2455,2667,2004,2055,1000,0
7166,270400,1,2,1,38,5717,3553,11425,20787,23471,25987,2,11000,10000,5000,5000,3000,1
7167,20500,2,2,1,48,10150,9841,10531,18930,19320,19861,1,1000,9000,1001,1000,400,1
7168,200400,1,1,1,50,417,421,424,0,832,416,421,416,0,1250,0,416,0
7169,30400,1,2,1,64,11191,2995,8,0,0,0,1003,0,0,2,0,0,0
7170,160500,2,1,2,28,27059,28178,21166,20018,15761,12643,3179,1459,2018,1762,1643,503,0
7171,460300,2,1,1,41,2652,2655,2657,2650,2650,2650,5,0,0,4,0,200,1
7172,350300,2,1,2,33,24526,18881,5578,10978,9326,13255,18971,5594,11024,9317,13321,4019,0
7173,50500,2,3,2,24,2500,3,1703,0,0,5000,4,1699,0,0,5000,0,0
7174,130200,2,2,3,49,1782,5,117,109,109,0,5,109,0,0,0,0,0
7175,70100,2,1,2,28,160,162,166,157,307,507,158,157,157,310,507,357,0
7176,50500,2,3,1,28,37656,38503,40653,39731,35657,27014,1760,2900,0,1265,832,500,1
7177,260400,1,1,2,54,583,5,590,291,4471,5394,1,582,291,4471,1000,1000,0
7178,20500,2,2,1,45,6461,7475,8499,9547,20766,12197,1128,1145,1200,2000,3000,1000,0
7179,140500,2,1,3,50,1,785,1183,0,780,642,785,1176,0,781,642,0,0
7180,90300,2,2,1,37,63431,57927,55018,52540,56236,40922,2703,2500,1900,4602,0,1600,1
7181,80100,2,3,2,40,77931,77716,74533,61360,49359,48253,3012,2747,2344,1761,1758,1717,0
7182,500400,2,3,1,43,119458,120504,124842,37334,34944,24355,7014,10522,6133,24413,122,17398,0
7183,30100,1,1,1,46,29033,27386,28954,29373,0,0,2004,2138,1102,3,0,0,0
7184,420500,2,1,2,31,105584,97918,75362,78322,77048,23007,23005,20002,7096,20264,3068,10009,0
7185,440300,2,2,1,34,339413,324474,324116,287932,287892,276902,11501,11129,10300,11102,11200,12000,0
7186,140400,2,1,1,42,34361,33526,34692,35399,36616,36893,4,2000,1583,1805,1000,3000,1
7187,160100,1,2,2,30,162764,164697,159957,161469,162129,154704,6007,14,12000,6003,0,11318,0
7188,210500,2,2,1,29,1417,1199,410,2851,2959,693,1196,404,2851,2963,782,2657,1
7189,360500,1,3,1,44,2,4440,7,3666,2749,2921,4439,0,3666,2881,2921,5270,0
7190,420200,1,1,1,44,3545,2972,2983,2987,3624,3165,3011,3035,3029,3640,3222,3025,0
7191,60500,2,1,2,31,5561,7592,7064,8127,4557,2992,7591,8028,8127,15,2992,7695,0
7192,50400,2,1,2,27,755,5,3125,302,0,5778,3,3116,302,3,5778,200,0
7193,20400,2,3,1,63,2735,5466,6224,5970,8945,9896,2801,1000,0,3104,1100,0,1
7194,50400,2,3,1,54,4,5,6,0,0,0,6,0,0,3,0,0,1
7195,400500,2,2,1,44,3,646,1297,1319,694,697,644,1290,29,5,3,703,0
7196,150200,2,2,1,36,147837,148071,142169,135075,135309,135165,6135,27,4610,5003,5000,3760,0
7197,150500,2,1,2,29,3,5,8,0,0,318,4,0,0,3,318,0,0
7198,220300,2,1,1,28,52594,65226,73402,81697,57517,58920,15002,10000,10000,5005,1776,10000,0
7199,70200,2,3,3,50,92038,79846,80156,47735,48737,50225,3084,13489,7000,1774,2300,7600,1
7200,30200,2,1,2,27,7596,9639,4485,8830,8153,6422,2384,7,7002,14,155,1,0
7201,50400,1,2,1,48,51404,5,9,0,50108,50765,6,0,0,50110,2363,390,0
7202,110200,1,2,1,50,75569,64838,48594,48430,48150,48271,4011,5000,2000,2003,2000,1800,0
7203,20300,2,2,2,27,14550,17149,16587,18366,18766,18324,2850,0,2067,1005,0,1664,0
7204,200400,1,2,2,31,65344,63223,64602,65070,20478,13737,2858,3000,1367,480,344,581,0
7205,280100,2,1,2,31,1941,338,788,8029,8040,2979,339,779,8029,12,3129,138,0
7206,100300,1,2,1,43,58393,61567,61399,59619,59814,58571,5506,2000,2,2008,2225,1947,0
7207,330300,2,3,1,54,287025,191070,290457,192123,196860,-3140,6808,102428,4100,4941,3140,184036,0
7208,20100,1,2,2,26,1655,1655,1657,1650,1650,1650,7,0,0,4,0,0,1
7209,230400,2,2,2,37,5,5,8,0,0,0,2,0,0,1,0,0,1
7210,80400,2,2,1,49,17402,8829,13268,6261,6261,6261,2,13261,6261,6264,6261,6261,0
7211,160100,1,1,2,24,6765,7048,9507,2814,2174,26053,4007,3000,1000,2276,25456,4000,0
7212,50200,1,3,2,40,47354,44953,40332,19576,19565,19531,1774,1301,835,859,854,672,0
7213,120200,1,2,2,28,33477,29034,26532,20554,19348,17439,1796,2037,659,806,640,513,0
7214,180500,2,3,1,40,10164,12694,12189,13979,13621,14809,2713,0,2000,2,2000,2000,1
7215,120500,2,2,2,24,1252,1255,1257,1250,1250,650,6,0,0,3,0,0,0
7216,80500,1,2,2,28,3756,837,2704,1457,990,3356,4,2704,1461,997,3366,5012,1
7217,270400,1,0,2,40,1,10198,69560,18607,0,0,10196,70213,19008,404,0,0,0
7218,150200,2,2,1,35,146666,142123,139759,142730,144083,130791,6804,6600,6800,5601,4900,5100,0
7219,130200,2,1,1,35,19165,20549,22712,22304,22304,0,2002,3000,0,0,0,0,1
7220,500400,1,1,2,33,386408,387915,293186,274539,253443,253671,25018,20018,10000,79378,52778,10000,0
7221,160200,2,2,1,42,24678,23588,22989,22983,0,0,2803,0,200,5,0,0,1
7222,230400,2,1,2,34,442,28646,721,1344,3786,6571,28206,720,1344,4674,6571,1814,0
7223,50400,1,2,1,37,49010,49203,34245,14448,28799,29199,2174,2021,930,31077,1503,1030,0
7224,230200,2,1,2,34,485,5,348,955,957,1407,1,342,955,2,1511,4373,0
7225,340200,1,2,1,37,-5,-1,1,-6,-6,-6,5,0,0,4,0,0,0
7226,430300,2,1,2,40,674,4554,7572,987,4870,975,4583,7642,990,4891,981,317,0
7227,270200,1,3,1,55,239968,224283,196754,108242,72480,36440,8712,8119,4500,3000,2000,131904,1
7228,100100,1,3,2,50,1445,5,9,0,0,0,1,0,0,2,0,0,0
7229,360500,2,1,2,28,1999,5310,4966,5228,6552,3827,5321,1007,2006,2567,13,2989,0
7230,280100,1,2,2,32,229781,31280,32874,34292,173487,177195,2004,2100,2500,185960,6500,6100,0
7231,170500,2,1,2,28,22685,13832,9528,10254,5520,6212,2005,2000,2000,0,2000,1320,0
7232,400400,1,2,1,35,19665,9671,11875,7839,14837,7959,9683,11867,7839,14842,7959,5712,0
7233,360100,1,2,1,47,2504,5,9,0,0,0,4,0,0,2,0,0,0
7234,110100,2,3,1,44,110193,110741,63658,62738,50687,49850,3206,2450,2027,1714,1800,1700,0
7235,50500,2,2,1,40,22192,23760,21779,22541,22871,23989,5007,2049,5000,1504,1500,3000,0
7236,200400,2,1,2,35,8179,1994,388,10383,7030,0,2454,382,10383,0,3036,0,0
7237,350500,1,1,2,43,320986,322793,272808,117867,117518,119718,12625,11127,4327,4266,4150,4153,1
7238,350400,2,2,3,46,52952,-4572,-4569,-2699,-2699,297301,3689,0,1878,4,300000,0,0
7239,30400,2,2,2,24,22626,3024,-335,1129,1470,339,17,0,1470,345,0,12324,1
7240,20500,2,2,2,28,17371,16806,17798,17419,17628,18125,3,1281,771,641,790,761,0
7241,220500,1,2,2,37,237981,232998,229903,226036,222487,210628,8307,8500,8000,7904,7800,8000,0
7242,150200,2,3,1,35,147351,154853,151598,151549,146417,137835,11155,0,4845,8049,9200,5100,0
7243,20100,2,2,1,35,17628,14846,500,23150,17883,7729,1021,990,23965,372,7738,3638,0
7244,170100,2,2,1,47,12850,9812,8108,6208,10460,11143,9810,5000,3749,6714,4432,0,0
7245,210200,2,2,1,45,4,5,8,0,0,0,1,0,0,1,0,0,1
7246,300200,2,2,2,37,1,5,206,0,16418,88632,4,200,0,16420,88632,1913,0
7247,90500,2,2,1,51,43440,44517,47684,46615,47537,48616,2105,4200,0,2001,2000,2000,0
7248,260200,2,1,2,29,187069,193250,204736,246985,240543,227725,10365,60000,100008,10002,11700,5000,1
7249,80500,1,3,1,31,69582,67876,68789,73955,79128,82275,4,2600,6332,7002,5000,0,1
7250,40500,2,1,2,27,6224,7949,8970,3090,390,795,2005,1196,1000,1951,795,1170,1
7251,200500,2,3,2,35,195383,199647,188175,191549,195163,194101,7638,6839,6518,6361,6441,6763,0
7252,120200,2,1,2,50,96187,99580,102659,0,0,30900,5006,5000,0,2,30900,30900,0
7253,210400,2,2,2,39,76422,78803,82532,84353,87835,79481,5004,5000,3200,5003,3000,2500,0
7254,30100,1,1,2,48,26417,25695,26726,27774,28809,30399,1,1445,1500,1503,2200,0,0
7255,90100,2,2,1,31,6485,6978,7244,8248,8412,8589,1107,1124,1137,303,312,373,0
7256,60300,1,2,2,40,58541,61364,58156,59399,37746,37794,6002,0,2500,1319,1401,3000,0
7257,200400,2,3,1,43,860,1411,3680,0,150,609,1411,3673,0,152,609,939,0
7258,30200,1,2,2,31,20736,21456,20817,21761,22762,23139,1350,0,1300,1504,900,0,1
7259,10200,2,2,2,23,6490,7507,8526,9376,9562,9762,1288,1299,1156,342,354,793,0
7260,310500,2,1,1,64,327292,323130,308886,314524,308637,283200,12502,2100,22053,10659,0,10450,0
7261,50500,2,3,1,44,44962,48169,38693,41034,43597,42743,4007,0,3000,3231,0,4000,1
7262,250300,2,2,1,37,-23,8971,4566,3110,0,664,8993,4563,24,1,664,698,0
7263,10100,1,3,2,33,5065,5692,6141,5851,5735,6087,1263,1100,197,366,1000,1000,0
7264,260400,1,1,2,36,139584,149129,145342,148332,160810,155683,13402,0,6910,16504,0,5847,1
7265,260200,1,1,1,38,5276,-195,-193,2515,0,20532,7,0,2715,3,20532,0,0
7266,380100,2,2,1,44,2,5,7,2039,0,4481,1,0,2039,4,4481,312,0
7267,250300,2,1,1,53,6815,5,6,0,0,0,3,0,0,4,0,0,0
7268,50400,1,2,1,51,48326,48895,30279,31080,15315,15238,1843,1640,1901,529,537,577,1
7269,20500,2,1,2,27,14608,15666,16400,16723,18056,17618,1603,1300,600,1603,0,800,0
7270,180200,1,2,1,48,97661,95205,99388,77876,65494,66559,6003,7007,5000,3004,5000,2500,0
7271,130500,1,5,2,29,136383,129550,131053,128104,121641,123470,6,5115,4527,4500,8908,5,0
7272,50100,1,2,1,51,16750,16186,17921,19606,20969,25302,1,2000,2000,2002,5000,0,1
7273,200400,2,4,2,28,779,14898,5643,7518,13226,13845,15105,5652,7529,13228,4906,4666,0
7274,340500,1,1,2,51,1193,2993,396,1489,2140,1190,2992,390,1489,2140,1190,1190,0
7275,50300,2,2,2,24,15008,14480,16234,16662,16253,17982,6,2000,1000,0,2000,0,1
7276,30300,2,3,2,24,26283,28957,29490,28712,29311,30065,3423,1300,0,1215,1391,665,0
7277,120400,2,1,1,35,35567,25619,19756,1201,2333,2250,1430,6400,1500,2702,0,0,1
7278,60500,1,2,1,58,59620,47812,35142,34163,27197,26528,3103,3000,5005,2004,4001,3016,0
7279,110100,2,2,1,40,4978,2537,3110,1979,690,1042,2533,3102,1979,691,1042,8420,0
7280,50300,1,2,1,31,49931,48845,46966,47796,48800,50108,4,0,2000,2002,2000,6000,1
7281,210100,2,1,1,55,16356,18068,18083,14113,7049,2026,3007,2000,3000,150,2026,1026,0
7282,120100,2,1,2,30,20579,21747,23390,24268,24665,21833,2003,2000,1312,1011,1000,1000,0
7283,210500,2,1,2,51,1565,5,7,806,1945,0,4,0,806,1950,0,1315,0
7284,180200,2,1,2,33,3924,1025,8,860,13335,15248,1024,0,860,13335,15248,17676,0
7285,30200,2,1,2,25,789,395,7488,0,1803,1023,396,7480,0,1803,0,0,0
7286,500300,2,1,1,44,3,5,1689,0,6745,0,6,1680,0,6746,0,756,0
7287,440100,2,3,1,52,250828,167096,144813,67729,66077,60074,10047,8608,25031,25032,22053,20030,0
7288,90200,1,2,2,39,112217,109500,48958,20253,18810,19496,5172,21287,1353,1002,1000,607,0
7289,290400,2,2,2,38,110699,108588,70649,71008,65455,63421,3266,5000,4706,3,2007,2482,0
7290,30100,1,2,2,28,25997,6301,17229,18305,0,0,1186,11500,2000,2,0,0,0
7291,80100,2,2,1,34,81079,78267,76171,76813,77511,79069,3704,3400,2900,2901,2841,3100,0
7292,80200,1,1,2,39,68557,69196,71926,71534,73344,75218,3002,3310,2200,2403,2500,2400,0
7293,240500,1,1,2,35,30855,40291,38015,9497,9124,7128,10003,14,9497,9126,2000,1200,0
7294,290400,2,2,2,36,285486,286096,286794,285345,239389,231420,10227,11231,10269,8503,10000,10000,0
7295,90400,2,3,1,60,5568,5,8,0,0,0,7,0,0,3,0,5156,0
7296,100500,2,1,1,41,-163,-477,-1108,880,414,1098,6,0,1994,4,1000,0,0
7297,30400,1,1,2,26,29016,27085,25941,26319,28754,17491,1404,1800,1100,3002,500,1000,1
